Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.52     0.00        1     0.00     0.00  _ZSt3getILm1EJPN6tervel4util6memory2hp11ListManager11ManagedPoolESt14default_deleteIA_S5_EEENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSF_
  0.00      0.52     0.00        1     0.00     0.00  _ZSt3getILm1EJPSt6atomicIPN6tervel4util8OpRecordEESt14default_deleteIA_S5_EEENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSF_
  0.00      0.52     0.00        1     0.00     0.00  _ZSt3getILm1EJPSt6atomicIPvESt14default_deleteIA_S2_EEENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_
  0.00      0.52     0.00        1     0.00     0.00  std::remove_reference<main::{lambda(std::thread&)#1}&>::type&& std::move<main::{lambda(std::thread&)#1}&>(std::remove_reference&&)
  0.00      0.52     0.00        1     0.00     0.00  main::{lambda(std::thread&)#1} std::for_each<__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, main::{lambda(std::thread&)#1}>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, main::{lambda(std::thread&)#1}, main::{lambda(std::thread&)#1})

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 1.92% of 0.52 seconds

index % time    self  children    called     name
                0.02    0.29   55290/55290       tervel::wf_ring_buffer::RingBuffer<long>::enqueue(long) [2]
[1]     60.3    0.02    0.29   55290         tervel::wf_ring_buffer::RingBuffer<long>::lf_enqueue(long) [1]
                0.08    0.00   42420/53502       tervel::wf_ring_buffer::RingBuffer<long>::get_position(long) [12]
                0.02    0.03   52888/71852       tervel::util::memory::rc::unwatch(tervel::util::Descriptor*) [13]
                0.00    0.05   46222/64328       tervel::util::memory::rc::watch(tervel::util::Descriptor*, std::atomic<void*>*, void*) [14]
                0.00    0.03   47218/63370       std::atomic<tervel::wf_ring_buffer::Node<long>*>::load(std::memory_order) const [16]
                0.00    0.03   47383/47383       tervel::wf_ring_buffer::RingBuffer<long>::next_tail_seq() [23]
                0.00    0.02   58057/77610       std::atomic<tervel::wf_ring_buffer::Node<long>*>::compare_exchange_strong(tervel::wf_ring_buffer::Node<long>*&, tervel::wf_ring_buffer::Node<long>*, std::memory_order) [19]
                0.00    0.02   53275/53275       _ZN6tervel4util6memory2rc14get_descriptorINS_14wf_ring_buffer8ElemNodeIlEEJRlS7_EEEPT_DpOT0_ [28]
                0.00    0.01   47818/66480       tervel::util::memory::rc::free_descriptor(tervel::util::Descriptor*, bool) [30]
                0.01    0.00   43810/60636       tervel::util::memory::rc::unmark_first(void*) [35]
                0.00    0.00   54450/54450       tervel::wf_ring_buffer::RingBuffer<long>::is_full() [51]
                0.00    0.00   95114/111063      tervel::wf_ring_buffer::Node<long>::seq() [69]
                0.00    0.00   50152/50152       tervel::wf_ring_buffer::EmptyNode<long>::is_EmptyNode() [92]
-----------------------------------------------
                0.00    0.10   16359/49127       run_enqueue_dequeue(int, TestObject*) [7]
                0.00    0.21   32768/49127       main [8]
[2]     60.3    0.00    0.31   49127         tervel::wf_ring_buffer::RingBuffer<long>::enqueue(long) [2]
                0.02    0.29   55290/55290       tervel::wf_ring_buffer::RingBuffer<long>::lf_enqueue(long) [1]
                0.00    0.00   55395/74810       tervel::util::ProgressAssurance::check_for_announcement(tervel::util::ProgressAssurance*) [74]
                0.00    0.00   54323/70875       tervel::ThreadContext::get_progress_assurance() [76]
-----------------------------------------------
                0.00    0.27       7/7           std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>::operator()() [5]
[3]     51.7    0.00    0.27       7         _ZNSt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EE9_M_invokeIJLm0ELm1ELm2EEEEvSt12_Index_tupleIJXspT_EEE [3]
                0.00    0.27       6/6           run(int, tervel::Tervel*, TestObject*) [4]
                0.00    0.00       7/7           _ZSt3getILm0EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_ [224]
                0.00    0.00       6/39          void (*&&std::forward<void (*)(int, tervel::Tervel*, TestObject*)>(std::remove_reference<void (*)(int, tervel::Tervel*, TestObject*)>::type&))(int, tervel::Tervel*, TestObject*) [107]
                0.00    0.00       6/6           _ZSt3getILm3EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_ [251]
                0.00    0.00       6/81          TestObject*&& std::forward<TestObject*>(std::remove_reference<TestObject*>::type&) [102]
                0.00    0.00       6/73          tervel::Tervel*&& std::forward<tervel::Tervel*>(std::remove_reference<tervel::Tervel*>::type&) [103]
                0.00    0.00       6/6           std::__add_ref<std::tuple_element<1ul, std::tuple<void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*> >::type>::type std::get<1ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>(std::tuple_element<1ul, std::tuple<void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*> >&) [250]
                0.00    0.00       6/20          int&& std::forward<int>(std::remove_reference<int>::type&) [121]
                0.00    0.00       5/5           _ZSt3getILm2EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_ [256]
-----------------------------------------------
                0.00    0.27       6/6           _ZNSt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EE9_M_invokeIJLm0ELm1ELm2EEEEvSt12_Index_tupleIJXspT_EEE [3]
[4]     51.7    0.00    0.27       6         run(int, tervel::Tervel*, TestObject*) [4]
                0.00    0.26       2/2           run_enqueue_dequeue(int, TestObject*) [7]
                0.00    0.00       6/7           tervel::ThreadContext::ThreadContext(tervel::Tervel*) [44]
-----------------------------------------------
                0.00    0.27       6/6           std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >::_M_run() [6]
[5]     51.7    0.00    0.27       6         std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>::operator()() [5]
                0.00    0.27       7/7           _ZNSt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EE9_M_invokeIJLm0ELm1ELm2EEEEvSt12_Index_tupleIJXspT_EEE [3]
-----------------------------------------------
                                                 <spontaneous>
[6]     51.7    0.00    0.27                 std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >::_M_run() [6]
                0.00    0.27       6/6           std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>::operator()() [5]
-----------------------------------------------
                0.00    0.26       2/2           run(int, tervel::Tervel*, TestObject*) [4]
[7]     50.9    0.00    0.26       2         run_enqueue_dequeue(int, TestObject*) [7]
                0.00    0.16   16952/16952       tervel::wf_ring_buffer::RingBuffer<long>::dequeue(long*) [10]
                0.00    0.10   16359/49127       tervel::wf_ring_buffer::RingBuffer<long>::enqueue(long) [2]
                0.00    0.00   26218/26218       std::atomic_bool::load(std::memory_order) const [96]
                0.00    0.00       1/1           std::__atomic_base<int>::fetch_add(int, std::memory_order) [371]
-----------------------------------------------
                                                 <spontaneous>
[8]     46.3    0.00    0.24                 main [8]
                0.00    0.21   32768/49127       tervel::wf_ring_buffer::RingBuffer<long>::enqueue(long) [2]
                0.00    0.03       1/1           tervel::wf_ring_buffer::RingBuffer<long>::RingBuffer(int) [18]
                0.00    0.00       1/7           tervel::ThreadContext::ThreadContext(tervel::Tervel*) [44]
                0.00    0.00      16/16          std::__atomic_base<int>::load(std::memory_order) const [124]
                0.00    0.00       7/7           std::thread::thread<void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*, TestObject*>(void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*&&, TestObject*&&) [219]
                0.00    0.00       6/19          std::remove_reference<std::thread&>::type&& std::move<std::thread&>(std::thread&) [122]
                0.00    0.00       6/6           std::vector<std::thread, std::allocator<std::thread> >::push_back(std::thread&&) [245]
                0.00    0.00       6/21          std::thread::~thread() [117]
                0.00    0.00       2/2           std::__atomic_base<unsigned long>::load(std::memory_order) const [287]
                0.00    0.00       1/1           tervel::Tervel::Tervel(unsigned long) [311]
                0.00    0.00       1/1           TestObject::TestObject(int, int, int, TestType, tervel::wf_ring_buffer::RingBuffer<long>*) [300]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::vector() [383]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::end() [381]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::begin() [382]
                0.00    0.00       1/1           main::{lambda(std::thread&)#1} std::for_each<__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, main::{lambda(std::thread&)#1}>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, main::{lambda(std::thread&)#1}, main::{lambda(std::thread&)#1}) [402]
                0.00    0.00       1/1           std::vector<std::thread, std::allocator<std::thread> >::~vector() [384]
                0.00    0.00       1/1           tervel::Tervel::~Tervel() [312]
                0.00    0.00       1/1           tervel::ThreadContext::~ThreadContext() [301]
-----------------------------------------------
                0.05    0.11   22533/22533       tervel::wf_ring_buffer::RingBuffer<long>::dequeue(long*) [10]
[9]     30.8    0.05    0.11   22533         tervel::wf_ring_buffer::RingBuffer<long>::lf_dequeue(long*) [9]
                0.02    0.00   11082/53502       tervel::wf_ring_buffer::RingBuffer<long>::get_position(long) [12]
                0.00    0.02   18106/64328       tervel::util::memory::rc::watch(tervel::util::Descriptor*, std::atomic<void*>*, void*) [14]
                0.01    0.01   18964/71852       tervel::util::memory::rc::unwatch(tervel::util::Descriptor*) [13]
                0.00    0.01   16152/63370       std::atomic<tervel::wf_ring_buffer::Node<long>*>::load(std::memory_order) const [16]
                0.01    0.00   18225/18225       tervel::wf_ring_buffer::Node<long>::val() [37]
                0.00    0.01   21929/21929       tervel::wf_ring_buffer::RingBuffer<long>::next_head_seq() [41]
                0.00    0.01   19553/77610       std::atomic<tervel::wf_ring_buffer::Node<long>*>::compare_exchange_strong(tervel::wf_ring_buffer::Node<long>*&, tervel::wf_ring_buffer::Node<long>*, std::memory_order) [19]
                0.00    0.01   20548/20548       _ZN6tervel4util6memory2rc14get_descriptorINS_14wf_ring_buffer9EmptyNodeIlEEJlEEEPT_DpOT0_ [42]
                0.00    0.00   18662/66480       tervel::util::memory::rc::free_descriptor(tervel::util::Descriptor*, bool) [30]
                0.00    0.00   16826/60636       tervel::util::memory::rc::unmark_first(void*) [35]
                0.00    0.00   23958/23958       tervel::wf_ring_buffer::RingBuffer<long>::is_empty() [53]
                0.00    0.00   19386/19386       tervel::wf_ring_buffer::ElemNode<long>::is_ElemNode() [99]
                0.00    0.00   15949/111063      tervel::wf_ring_buffer::Node<long>::seq() [69]
-----------------------------------------------
                0.00    0.16   16952/16952       run_enqueue_dequeue(int, TestObject*) [7]
[10]    30.8    0.00    0.16   16952         tervel::wf_ring_buffer::RingBuffer<long>::dequeue(long*) [10]
                0.05    0.11   22533/22533       tervel::wf_ring_buffer::RingBuffer<long>::lf_dequeue(long*) [9]
                0.00    0.00   19415/74810       tervel::util::ProgressAssurance::check_for_announcement(tervel::util::ProgressAssurance*) [74]
                0.00    0.00   16552/70875       tervel::ThreadContext::get_progress_assurance() [76]
-----------------------------------------------
                0.01    0.00   19243/215534      tervel::wf_ring_buffer::RingBuffer<long>::next_head_seq() [41]
                0.03    0.00   49074/215534      tervel::wf_ring_buffer::RingBuffer<long>::next_tail_seq() [23]
                0.04    0.00   72730/215534      tervel::util::memory::rc::watch(tervel::util::Descriptor*, std::atomic<void*>*, void*) [14]
                0.04    0.00   74487/215534      tervel::util::memory::rc::unwatch(tervel::util::Descriptor*) [13]
[11]    21.2    0.11    0.00  215534         std::__atomic_base<long>::fetch_add(long, std::memory_order) [11]
-----------------------------------------------
                0.02    0.00   11082/53502       tervel::wf_ring_buffer::RingBuffer<long>::lf_dequeue(long*) [9]
                0.08    0.00   42420/53502       tervel::wf_ring_buffer::RingBuffer<long>::lf_enqueue(long) [1]
[12]    19.2    0.10    0.00   53502         tervel::wf_ring_buffer::RingBuffer<long>::get_position(long) [12]
-----------------------------------------------
                0.01    0.01   18964/71852       tervel::wf_ring_buffer::RingBuffer<long>::lf_dequeue(long*) [9]
                0.02    0.03   52888/71852       tervel::wf_ring_buffer::RingBuffer<long>::lf_enqueue(long) [1]
[13]    13.4    0.03    0.04   71852         tervel::util::memory::rc::unwatch(tervel::util::Descriptor*) [13]
                0.04    0.00   74487/215534      std::__atomic_base<long>::fetch_add(long, std::memory_order) [11]
                0.00    0.00   74063/401456      tervel::util::memory::rc::get_elem_from_descriptor(tervel::util::Descriptor*) [49]
                0.00    0.00   73408/745193      tervel::util::memory::rc::PoolElement::header() [48]
                0.00    0.00   59862/59862       tervel::util::Descriptor::on_unwatch() [89]
-----------------------------------------------
                0.00    0.02   18106/64328       tervel::wf_ring_buffer::RingBuffer<long>::lf_dequeue(long*) [9]
                0.00    0.05   46222/64328       tervel::wf_ring_buffer::RingBuffer<long>::lf_enqueue(long) [1]
[14]    13.1    0.00    0.07   64328         tervel::util::memory::rc::watch(tervel::util::Descriptor*, std::atomic<void*>*, void*) [14]
                0.04    0.00   72730/215534      std::__atomic_base<long>::fetch_add(long, std::memory_order) [11]
                0.00    0.01   59332/59332       std::atomic<void*>::load(std::memory_order) const [36]
                0.00    0.01   14650/14650       tervel::wf_ring_buffer::ElemNode<long>::on_watch(std::atomic<void*>*, void*) [39]
                0.01    0.00   63945/173931      tervel::util::memory::rc::is_watched(tervel::util::Descriptor*) [21]
                0.00    0.00   68634/401456      tervel::util::memory::rc::get_elem_from_descriptor(tervel::util::Descriptor*) [49]
                0.00    0.00   68479/745193      tervel::util::memory::rc::PoolElement::header() [48]
                0.00    0.00   46824/46824       tervel::util::Descriptor::on_watch(std::atomic<void*>*, void*) [93]
-----------------------------------------------
                0.00    0.01   21731/144812      _ZN6tervel4util6memory2rc14DescriptorPool14get_descriptorINS_14wf_ring_buffer9EmptyNodeIlEEJlEEEPT_DpOT0_ [43]
